"","Glycerol7a","Glycerol7b","Glycerol5a","Glycerol5b","logFC","logCPM","PValue","FDR_gly7_vs_gly5"
"MT3868",17.9079112748719,22.2516085574591,0,26.7483542605645,-0.59017035833172,5.22455702103744,1,1
"MT3869",53.7237338246157,37.0860142624319,12.7479829243318,66.8708856514113,-0.184746625847848,5.96745742611266,1,1
"MT3870",196.987024023591,229.933288427078,305.951590183963,120.36759417254,0.00207920485940301,7.87163482949837,1,1
"MT3871",53.7237338246157,59.337622819891,152.975795091981,160.490125563387,1.44372188569904,6.89812882628789,0.00341118521853201,0.0860254837738496
"MT3872",0,7.41720285248638,140.22781216765,80.2450627816935,4.40180403798057,6.08746305883353,4.50616617808304e-06,0.000341605746649146
"MT3873",26.8618669123079,22.2516085574591,76.4878975459907,26.7483542605645,1.06087593165535,5.7999870464357,0.195671770322368,0.825946243279883
"MT3874",8.95395563743596,0,127.479829243318,173.864302693669,4.83383551476481,6.41194059200428,1.59483962407165e-08,2.99074398977225e-06
"MT3875",0,14.8344057049728,12.7479829243318,0,-0.267815312674358,4.77771316669194,1,1
"MT3876",26.8618669123079,14.8344057049728,12.7479829243318,13.3741771302823,-0.590207788068856,5.22724460514167,1,1
"MT3877",0,29.6688114099455,12.7479829243318,0,-1.13196510614334,5.01010639011788,0.665613572461931,1
"MT3879",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT3880",8.95395563743596,0,0,13.3741771302823,0.551263899113471,4.64886753192937,1,1
"MT3881",35.8158225497438,14.8344057049728,0,26.7483542605645,-0.844878942527959,5.31999312793473,0.73900655341413,1
"MT3882",26.8618669123079,7.41720285248638,25.4959658486636,13.3741771302823,0.253187612268038,5.23572413767311,1,1
"MT3883",71.6316450994876,111.258042787296,50.9919316973272,40.1225313908468,-1.00921300229069,6.53822517240704,0.127021278629548,0.677265775212061
"MT3884",53.7237338246157,59.337622819891,140.22781216765,26.7483542605645,0.564012321446467,6.46495448075346,0.523566301725596,1
"MT3885",17.9079112748719,22.2516085574591,63.739914621659,53.496708521129,1.47812375126743,5.80606540230591,0.118620623465965,0.669538985181506
"MT3886",44.7697781871798,22.2516085574591,0,0,-4.75197615624648,5.30535147267694,0.0156430733870271,0.233198849007174
"MT3887",116.401423286667,74.1720285248638,178.471760940645,200.612656954234,1.00789726356982,7.28059481196508,0.0286335588519033,0.335223609979168
"MT3888",53.7237338246157,44.5032171149183,38.2439487729954,66.8708856514113,0.0986382080264823,6.13457031619212,1,1
"MT3889",44.7697781871798,81.5892313773502,25.4959658486636,26.7483542605645,-1.27121169485849,6.10061594213378,0.17672831655513,0.781235118434433
"MT3890",44.7697781871798,59.337622819891,50.9919316973272,13.3741771302823,-0.671570086514177,6.0075931411401,0.633857583236965,1
"MT3891",53.7237338246157,74.1720285248638,50.9919316973272,80.2450627816935,0.00788037239054946,6.40792053414483,0.999999999999999,1
"MT3892",80.5856007369236,81.5892313773502,101.983863394654,53.496708521129,-0.0502584770121757,6.64214823280336,0.999999999999999,1
"MT3893",35.8158225497438,59.337622819891,38.2439487729954,53.496708521129,-0.0891372970830133,6.07222483573011,1,1
"MT3894",26.8618669123079,22.2516085574591,12.7479829243318,26.7483542605645,-0.296905330668507,5.40836674631475,0.999999999999966,1
"MT3895",8.95395563743596,22.2516085574591,12.7479829243318,0,-1.1680924825873,5.013482905194,0.625041295817921,1
"MT3897",8.95395563743596,29.6688114099455,12.7479829243318,26.7483542605645,-0.0478598697989577,5.31861689796204,1,1
"MT3898",53.7237338246157,44.5032171149183,76.4878975459907,13.3741771302823,-0.0946790123199286,6.07616109435255,1,1
"MT3899",62.6776894620517,44.5032171149183,50.9919316973272,26.7483542605645,-0.417917833674093,6.07207470660644,0.814621275756372,1
"MT3899.1",71.6316450994876,22.2516085574591,25.4959658486636,40.1225313908468,-0.452844656568891,5.90944913644444,0.821642527617869,1
"MT3900",125.355378924103,140.926854197241,127.479829243318,53.496708521129,-0.544567422616634,7.08020088840956,0.325533184705223,0.981072322836912
"MT3901",170.125157111283,178.012868459673,152.975795091981,93.6192399119758,-0.488287865584799,7.42810920888187,0.330844539075419,0.988439517996765
"MT3902",125.355378924103,118.675245639782,101.983863394654,80.2450627816935,-0.409089721170387,7.00870327923867,0.454892885120972,1
"MT3903",62.6776894620517,44.5032171149183,0,40.1225313908468,-1.37572567025943,5.89117179249276,0.134098668377759,0.694923914004366
"MT3904",26.8618669123079,22.2516085574591,12.7479829243318,13.3741771302823,-0.839193622380755,5.31614592567731,0.726622713122023,1
"MT3906",358.158225497438,393.111751181778,344.195538956958,280.857719735927,-0.266083188922311,8.52028316381112,0.396078146917443,1
"MT3907",1280.41565615334,1349.93091915252,981.594685173548,789.076450686653,-0.569432784483772,10.1401567233116,0.0025966972359064,0.0695641522671766
"MT3908",456.651737509234,637.879445313828,509.919316973272,387.851136778185,-0.292301069991534,9.02970419881414,0.348226646692947,0.988439517996765
"MT3909",125.355378924103,74.1720285248638,101.983863394654,80.2450627816935,-0.0941036487029403,6.85004903830271,1,1
"MT3910",205.940979661027,296.688114099455,89.2358804703225,80.2450627816935,-1.56961615459878,7.63712605233539,0.000554972722375074,0.0199734122204282
"MT3911",474.559648784106,482.118185411615,484.423351124608,508.218730950726,0.0516087367383137,8.98502573615074,0.896788480728425,1
"MT3912",62.6776894620517,89.0064342298365,101.983863394654,53.496708521129,0.0235944319036266,6.60403764623684,1,1
"MT3913",71.6316450994876,59.337622819891,25.4959658486636,53.496708521129,-0.711171073540845,6.21710586410965,0.383587998994232,0.993641045839556
"MT3914",35.8158225497438,81.5892313773502,38.2439487729954,13.3741771302823,-1.17301356909154,6.04823387323451,0.173351022014192,0.781235118434433
"MT3915",188.033068386155,140.926854197241,178.471760940645,160.490125563387,0.0607907150529796,7.54034737804675,1,1
"MT3916",98.4935120117955,89.0064342298365,50.9919316973272,80.2450627816935,-0.507410201049051,6.66722795614824,0.473510071303801,1
"MT3917",232.802846573335,341.191331214373,344.195538956958,227.361011214798,-0.0161411179912143,8.26540190971552,1,1
"MT3918",152.217245836411,133.509651344755,165.723778016313,93.6192399119758,-0.122750548118574,7.29583515684372,0.798983563959991,1
"MT3919",0,14.8344057049728,12.7479829243318,0,-0.267815312674358,4.77771316669194,1,1
"MT3920",71.6316450994876,59.337622819891,38.2439487729954,26.7483542605645,-0.96531324119884,6.16334455873795,0.26344046610853,0.904360800365459
"MT3921",17.9079112748719,7.41720285248638,0,0,-3.42350333600406,4.77584225603417,0.500027532819042,1
"MT3922",26.8618669123079,7.41720285248638,12.7479829243318,53.496708521129,0.947995282143029,5.42619902881178,0.541735797081969,1
"MT3923",26.8618669123079,14.8344057049728,12.7479829243318,53.496708521129,0.652224716225822,5.50432852620713,0.766247667917676,1
"MT3924",17.9079112748719,44.5032171149183,63.739914621659,53.496708521129,0.831865457155394,5.9782357766843,0.332534586216214,0.988439517996765
"MT3925",17.9079112748719,37.0860142624319,50.9919316973272,80.2450627816935,1.16587162543726,5.98706062680172,0.143650286446124,0.721898407062821
"MT3925.1",0,7.41720285248638,0,13.3741771302823,0.551293725601204,4.64531492259379,1,1
"MT3926",44.7697781871798,22.2516085574591,63.739914621659,53.496708521129,0.831776046323876,5.98694612317614,0.332534586216214,0.988439517996765
"MT3927",8.95395563743596,7.41720285248638,38.2439487729954,40.1225313908468,2.10951946627983,5.34446631186868,0.0703727330144172,0.522370932771601
"MT3928",53.7237338246157,51.9204199674046,0,26.7483542605645,-1.91617836679507,5.8222742194,0.0574672628437725,0.482914758283872
"MT3929",35.8158225497438,14.8344057049728,25.4959658486636,26.7483542605645,0.0962766142296697,5.49807694065291,1,1
"MT3930",53.7237338246157,14.8344057049728,101.983863394654,106.993417042258,1.64761967371809,6.37175671684666,0.0156684618172778,0.233198849007174
"MT3931",80.5856007369236,74.1720285248638,382.439487729954,347.728605387339,2.22651700504728,7.81467371697384,7.17199142092796e-09,1.41965585737591e-06
"MT3932",44.7697781871798,66.7548256723774,318.699573108295,280.857719735927,2.37795607511591,7.51586535411999,2.59963597253134e-08,4.41071570006151e-06
"MT3933",143.263290198975,170.595665607187,1618.99383139014,1564.77872424302,3.32192657718951,9.75144410995468,4.42701002268881e-47,7.88671835542012e-44
"MT3934",8.95395563743596,51.9204199674046,63.739914621659,66.8708856514113,0.98750298564591,6.03620395591582,0.258604916833873,0.901018321224704
"MT3935",26.8618669123079,37.0860142624319,50.9919316973272,13.3741771302823,0.00811258474456634,5.71257741275553,1,1
"MT3937",8.95395563743596,0,12.7479829243318,40.1225313908468,2.36582299595942,5.04138135839924,0.218827431789858,0.829449084539641
"MT3939",8.95395563743596,0,25.4959658486636,26.7483542605645,2.36581538148375,5.04076168441705,0.218827431789858,0.829449084539641
"MT3942",0,7.41720285248638,12.7479829243318,26.7483542605645,1.97263345240282,4.91765412912831,0.375068826363072,0.988439517996765
"MT3943",35.8158225497438,29.6688114099455,38.2439487729954,13.3741771302823,-0.30100344235541,5.64126183496904,1,1
"MT3944",8.95395563743596,7.41720285248638,0,13.3741771302823,-0.267837518659389,4.78182465215748,1,1
"MT3945",8.95395563743596,37.0860142624319,0,13.3741771302823,-1.70398499474106,5.21224167136846,0.242029332267824,0.876372470396603
"MT3946",8.95395563743596,29.6688114099455,12.7479829243318,26.7483542605645,-0.0478598697989577,5.31861689796204,1,1
"MT3947",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT3949",304.434491672823,326.356925509401,433.431419427281,374.476959647903,0.354162750948893,8.55571365106707,0.25182229582435,0.881378035385224
"MT3950",125.355378924103,89.0064342298365,127.479829243318,173.864302693669,0.501881558287728,7.18268435071424,0.282696353832937,0.932472729886546
"MT3951",98.4935120117955,140.926854197241,152.975795091981,80.2450627816935,-0.0472443081765433,7.12146408794516,1,1
"MT3953",17.9079112748719,22.2516085574591,12.7479829243318,13.3741771302823,-0.590177974482341,5.22395215922341,1,1
"MT3954.1",8.95395563743596,7.41720285248638,0,26.7483542605645,0.611221532580605,4.91231179995218,1,1
"MT3955",17.9079112748719,7.41720285248638,0,0,-3.42350333600406,4.77584225603417,0.500027532819042,1
"MT3957",8.95395563743596,7.41720285248638,25.4959658486636,13.3741771302823,1.15349459284927,5.03142257498544,0.375068826363072,0.988439517996765
"MT3960",98.4935120117955,66.7548256723774,89.2358804703225,66.8708856514113,-0.0505957496415913,6.64753818508239,1,1
"MT3961",35.8158225497438,29.6688114099455,12.7479829243318,13.3741771302823,-1.23649587520081,5.48110605107074,0.507920883619586,1
"MT3963",26.8618669123079,59.337622819891,89.2358804703225,66.8708856514113,0.795514113767561,6.29120387106194,0.215350180999513,0.829449084539641
"MT3964",8.95395563743596,59.337622819891,25.4959658486636,66.8708856514113,0.346847947610984,5.90552925850174,0.834911158549853,1
"MT3965",44.7697781871798,51.9204199674046,50.9919316973272,26.7483542605645,-0.305177385637206,6.01568039482887,0.999999999999999,1
"MT3966",17.9079112748719,22.2516085574591,12.7479829243318,0,-1.46923702653999,5.1195267738459,0.375068826363072,0.988439517996765
"MT3967",53.7237338246157,66.7548256723774,76.4878975459907,13.3741771302823,-0.40348768825572,6.21725959883559,0.688000232745757,1
"MT3968",170.125157111283,215.098882722105,101.983863394654,66.8708856514113,-1.18390680283976,7.37717817425794,0.0167782915416276,0.237226399852456
"MT3969",35.8158225497438,74.1720285248638,152.975795091981,80.2450627816935,1.03679327971419,6.6709295176579,0.0709146815735726,0.523712409528486
"MT3970",8.95395563743596,0,12.7479829243318,13.3741771302823,1.43031533420284,4.79071115546997,1,1
"MT3971",62.6776894620517,89.0064342298365,50.9919316973272,66.8708856514113,-0.384718766632017,6.47870740193514,0.701321789382952,1
"MT3972",53.7237338246157,44.5032171149183,12.7479829243318,13.3741771302823,-1.8035051134547,5.76126519462102,0.0924005068701662,0.61080335060928
"MT3972.1",89.5395563743596,37.0860142624319,0,0,-5.65218463159709,5.81746862742854,0.000685859599909089,0.0241952252918424
"MT3973",89.5395563743596,140.926854197241,25.4959658486636,66.8708856514113,-1.33424325436773,6.73788488329215,0.0481266570133724,0.45006634892033
"MT3974",420.83591495949,489.535388264101,395.187470654286,320.980251126774,-0.349131081204291,8.75140070001192,0.215260972769948,0.829449084539641
"MT3974.1",26.8618669123079,29.6688114099455,25.4959658486636,26.7483542605645,-0.115963187285349,5.56879394124954,1,1
"MT3975",8.95395563743596,7.41720285248638,12.7479829243318,0,-0.267845135627663,4.78120390560207,1,1
"MT3976",26.8618669123079,29.6688114099455,12.7479829243318,53.496708521129,0.194122716441609,5.64797580944221,1,1
"MT3977",53.7237338246157,44.5032171149183,38.2439487729954,13.3741771302823,-0.868012680609301,5.89477741400559,0.301959603876541,0.946246322438095
"MT3978",161.171201473847,229.933288427078,254.959658486636,187.238479823952,0.162440940637237,7.83194063182416,0.692218914142952,1
"MT3979",89.5395563743596,37.0860142624319,50.9919316973272,80.2450627816935,0.0912799165038148,6.37888339153958,0.999999999999999,1
"MT3981",259.664713485643,259.602099837023,318.699573108295,267.483542605645,0.176673785355684,8.20397711428096,0.596497864395259,1
"MT3982",125.355378924103,66.7548256723774,165.723778016313,120.36759417254,0.608295323371699,7.08252080041945,0.269464120575395,0.907467544054945
"MT3983",232.802846573335,215.098882722105,293.203607259631,280.857719735927,0.361363682987848,8.08833508612642,0.305048224021379,0.950075893521131
"MT3984",0,14.8344057049728,12.7479829243318,0,-0.267815312674358,4.77771316669194,1,1
"MT3985",214.894935298463,200.264477017132,293.203607259631,173.864302693669,0.179498291721879,7.90286183822112,0.703799500632882,1
"MT3986",116.401423286667,81.5892313773502,127.479829243318,254.109365475363,0.94778101660608,7.30317313530512,0.0425594690374937,0.414315268252978
"MT3987",286.526580397951,267.01930268951,458.927385275944,387.851136778185,0.617165847723184,8.50724241530257,0.0290444337379612,0.335223609979168
"MT3988",1217.73796669129,793.640705216042,2128.91314836341,2179.99087223601,1.10549096145763,10.6288186630134,1.54913187799669e-05,0.000951647738155551
"MT3989",4808.27417730311,5429.39248802003,9063.8158591999,7743.64855843343,0.714294827403462,12.7249812938297,3.52664058978286e-06,0.000285577736849916
"MT3990",170.125157111283,207.681679869619,140.22781216765,187.238479823952,-0.220154782045679,7.63033375611681,0.655735779419466,1
"MT3991",98.4935120117955,155.761259902214,50.9919316973272,160.490125563387,-0.296471344277221,7.11272407261255,0.707832775025584,1
"MT3992",53.7237338246157,89.0064342298365,63.739914621659,133.741771302823,0.42337130174407,6.69016739558112,0.519693559546998,1
"MT3993",277.572624760515,289.270911246969,446.179402351613,494.844553820444,0.725051624002728,8.60487084859134,0.0101189166546971,0.189756316003609
"MT3994",8.95395563743596,7.41720285248638,38.2439487729954,0,1.14520841609706,5.0308062304311,0.421301728842,1
"MT3995",17.9079112748719,66.7548256723774,152.975795091981,133.741771302823,1.66220901708625,6.72682590208632,0.0028053235250863,0.0724302008687136
"MT3996",170.125157111283,148.344057049728,420.683436502949,320.980251126774,1.2244796031215,8.10033212061756,0.00025531823816238,0.0108297486020543
"MT3997",53.7237338246157,59.337622819891,101.983863394654,80.2450627816935,0.674246662897339,6.51108894949109,0.345302607645201,0.988439517996765
"MT3998",71.6316450994876,74.1720285248638,101.983863394654,80.2450627816935,0.318596537920502,6.65404586756212,0.720331057791928,1
"MT3999",62.6776894620517,51.9204199674046,38.2439487729954,13.3741771302823,-1.08523546361075,6.00576381398995,0.210315333423807,0.829449084539641
"MT4000",17.9079112748719,29.6688114099455,12.7479829243318,0,-1.71822286438304,5.21491575295743,0.218827431789858,0.829449084539641
"MT4002",17.9079112748719,29.6688114099455,25.4959658486636,0,-0.839171428435825,5.31230484219899,0.726622713122023,1
"MT4003",26.8618669123079,51.9204199674046,25.4959658486636,13.3741771302823,-1.0052319589892,5.69675426710515,0.38825870833247,0.993641045839556
"MT4004",26.8618669123079,37.0860142624319,38.2439487729954,13.3741771302823,-0.300973638744912,5.63818704601577,1,1
"MT4005",134.309334561539,222.516085574591,89.2358804703225,40.1225313908468,-1.45690723506587,7.23491555513613,0.00745640613962027,0.153567485985358
